CustomerID,SurveyYear,SurveyQuarter,SurveyDate,ResponseDate,RecommendationRate,CompanyRate,UserFrequency,QualityRate,PanelUsabilityRate,ReportCapability,SurveyID,SentimentScore,SentimentCategory,SentimentBucket
CRM-1435350,2022,2,2022-04-01,2022-06-30,7.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1156,0.34,Mixed positive,0 to 0.49
CRM-330400,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Week,5.0,0.0,I need someone from Insider team to provide me the report from the panel,1157,0.0,Neutral,0 to 0.49
CRM-330400,2022,3,2022-07-01,2022-09-19,8.0,4.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1158,0.0,Neutral,0 to 0.49
CRM-1483450,2022,2,2022-04-01,2022-04-25,8.0,4.0,Once a Day,4.0,5.0,I am able to report everything easily,1159,0.34,Mixed positive,0 to 0.49
CRM-1483450,2022,3,2022-07-01,2022-07-21,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1160,0.34,Mixed positive,0 to 0.49
CRM-1483450,2022,3,2022-07-01,2022-08-19,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1161,0.34,Mixed positive,0 to 0.49
CRM-362650,2022,3,2022-07-01,2022-09-29,9.0,5.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1162,0.0,Neutral,0 to 0.49
CRM-230450,2022,2,2022-04-01,2022-05-31,10.0,5.0,Once a Week,5.0,3.0,I tried but could not find everything I need,1163,0.0,Neutral,0 to 0.49
CRM-230450,2022,3,2022-07-01,2022-09-05,10.0,5.0,Once a Week,5.0,3.0,I tried but could not find everything I need,1164,0.0,Neutral,0 to 0.49
CRM-230450,2022,2,2022-04-01,2022-04-18,8.0,4.0,Once a Month,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1165,0.0,Neutral,0 to 0.49
CRM-230450,2022,3,2022-07-01,2022-07-05,9.0,4.0,Once a Month,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1166,0.0,Neutral,0 to 0.49
CRM-1507850,2022,1,2022-01-01,2022-03-01,9.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,1167,0.34,Mixed positive,0 to 0.49
CRM-1507850,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,1168,0.34,Mixed positive,0 to 0.49
CRM-1507850,2022,3,2022-07-01,2022-09-28,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1169,0.34,Mixed positive,0 to 0.49
CRM-331650,2022,2,2022-04-01,2022-06-09,7.0,4.0,Once a Day,3.0,4.0,"I can pull all the numbers, but don't understand them",1170,0.0,Neutral,0 to 0.49
CRM-331650,2022,3,2022-07-01,2022-09-22,6.0,3.0,Once a Day,3.0,4.0,I tried but could not find everything I need,1171,0.0,Neutral,0 to 0.49
CRM-1557750,2022,2,2022-04-01,2022-04-18,5.0,3.0,Once a Day,3.0,3.0,I need someone from Insider team to provide me the report from the panel,1172,0.0,Neutral,0 to 0.49
CRM-1557750,2022,2,2022-04-01,2022-06-14,3.0,2.0,Once a Day,2.0,2.0,I tried but could not find everything I need,1173,0.0,Neutral,0 to 0.49
CRM-1479600,2022,3,2022-07-01,2022-09-23,9.0,4.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1174,0.0,Neutral,0 to 0.49
CRM-1477300,2022,3,2022-07-01,2022-09-29,8.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1175,0.34,Mixed positive,0 to 0.49
CRM-1477300,2022,2,2022-04-01,2022-06-16,10.0,5.0,Once a Week,4.0,4.0,I am able to report everything easily,1176,0.34,Mixed positive,0 to 0.49
CRM-1477300,2022,1,2022-01-01,2022-02-01,9.0,5.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1177,0.0,Neutral,0 to 0.49
CRM-1477300,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1178,0.0,Neutral,0 to 0.49
CRM-1477300,2022,2,2022-04-01,2022-05-11,9.0,5.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1179,0.0,Neutral,0 to 0.49
CRM-1357850,2022,1,2022-01-01,2022-03-25,10.0,4.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1180,0.0,Neutral,0 to 0.49
CRM-1357850,2022,2,2022-04-01,2022-06-28,8.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1181,0.0,Neutral,0 to 0.49
CRM-1357850,2022,3,2022-07-01,2022-07-05,8.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1182,0.0,Neutral,0 to 0.49
CRM-1357850,2022,3,2022-07-01,2022-08-05,10.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1183,0.0,Neutral,0 to 0.49
CRM-1357850,2022,1,2022-01-01,2022-03-29,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1184,0.0,Neutral,0 to 0.49
CRM-1496850,2022,3,2022-07-01,2022-09-05,0.0,1.0,Once a Day,1.0,4.0,I am able to report everything easily,1185,0.34,Mixed positive,0 to 0.49
CRM-1496850,2022,1,2022-01-01,2022-03-23,8.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1186,0.34,Mixed positive,0 to 0.49
CRM-1179100,2022,3,2022-07-01,2022-09-06,8.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1187,0.0,Neutral,0 to 0.49
CRM-398000,2022,1,2022-01-01,2022-03-28,9.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1188,0.0,Neutral,0 to 0.49
CRM-398000,2022,2,2022-04-01,2022-06-03,9.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1189,0.0,Neutral,0 to 0.49
CRM-398000,2022,3,2022-07-01,2022-09-20,8.0,4.0,Once a Month,5.0,5.0,I don't use it often,1190,0.0,Neutral,0 to 0.49
CRM-398000,2022,2,2022-04-01,2022-06-15,8.0,5.0,Once a Day,5.0,4.0,I tried but could not find everything I need,1191,0.0,Neutral,0 to 0.49
CRM-398000,2022,3,2022-07-01,2022-09-22,8.0,5.0,Once a Day,4.0,5.0,I tried but could not find everything I need,1192,0.0,Neutral,0 to 0.49
CRM-398000,2022,1,2022-01-01,2022-03-30,9.0,5.0,Once a Day,4.0,4.0,"I can pull all the numbers, but don't understand them",1193,0.0,Neutral,0 to 0.49
CRM-1463000,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,1194,0.34,Mixed positive,0 to 0.49
CRM-1463000,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,1195,0.34,Mixed positive,0 to 0.49
CRM-1463000,2022,2,2022-04-01,2022-05-24,10.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,1196,0.34,Mixed positive,0 to 0.49
CRM-1463000,2022,3,2022-07-01,2022-07-05,10.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,1197,0.34,Mixed positive,0 to 0.49
CRM-1463000,2022,1,2022-01-01,2022-02-01,8.0,5.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1198,0.0,Neutral,0 to 0.49
CRM-1463000,2022,2,2022-04-01,2022-04-22,9.0,5.0,Once a Week,4.0,3.0,I am able to report everything easily,1199,0.34,Mixed positive,0 to 0.49
CRM-1463000,2022,3,2022-07-01,2022-07-06,8.0,5.0,Once a Month,4.0,4.0,I tried but could not find everything I need,1200,0.0,Neutral,0 to 0.49
CRM-1516650,2022,3,2022-07-01,2022-09-20,7.0,4.0,Once a Day,4.0,3.0,"I can pull all the numbers, but don't understand them",1201,0.0,Neutral,0 to 0.49
CRM-1516650,2022,3,2022-07-01,2022-09-27,6.0,4.0,Once a Day,4.0,3.0,I don't use it often,1202,0.0,Neutral,0 to 0.49
CRM-1451700,2022,3,2022-07-01,2022-07-05,10.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,1203,0.34,Mixed positive,0 to 0.49
CRM-1451700,2022,1,2022-01-01,2022-03-31,8.0,4.0,Once a Day,4.0,3.0,I tried but could not find everything I need,1204,0.0,Neutral,0 to 0.49
CRM-888350,2022,3,2022-07-01,2022-09-02,6.0,3.0,Once a Week,2.0,3.0,I need someone from Insider team to provide me the report from the panel,1205,0.0,Neutral,0 to 0.49
CRM-1453800,2022,2,2022-04-01,2022-04-18,8.0,4.0,Once a Day,4.0,3.0,I am able to report everything easily,1206,0.34,Mixed positive,0 to 0.49
CRM-1453800,2022,1,2022-01-01,2022-03-01,9.0,5.0,Once a Month,5.0,4.0,I don't use it often,1207,0.0,Neutral,0 to 0.49
CRM-1453800,2022,2,2022-04-01,2022-05-05,8.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1208,0.34,Mixed positive,0 to 0.49
CRM-1453800,2022,3,2022-07-01,2022-07-05,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1209,0.34,Mixed positive,0 to 0.49
CRM-1453800,2022,3,2022-07-01,2022-08-08,8.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1210,0.34,Mixed positive,0 to 0.49
CRM-1453800,2022,3,2022-07-01,2022-09-06,9.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1211,0.34,Mixed positive,0 to 0.49
CRM-1453800,2022,3,2022-07-01,2022-09-02,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1212,0.34,Mixed positive,0 to 0.49
CRM-158200,2022,1,2022-01-01,2022-03-28,9.0,5.0,Once a Month,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1213,0.0,Neutral,0 to 0.49
CRM-158200,2022,2,2022-04-01,2022-06-13,9.0,5.0,Once a Month,5.0,4.0,I don't use it often,1214,0.0,Neutral,0 to 0.49
CRM-158200,2022,3,2022-07-01,2022-09-28,10.0,5.0,Once a Month,5.0,5.0,I don't use it often,1215,0.0,Neutral,0 to 0.49
CRM-1476500,2022,2,2022-04-01,2022-06-29,9.0,4.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1216,0.0,Neutral,0 to 0.49
CRM-1476500,2022,3,2022-07-01,2022-09-05,8.0,4.0,Once a Week,3.0,4.0,I need someone from Insider team to provide me the report from the panel,1217,0.0,Neutral,0 to 0.49
CRM-1476500,2022,3,2022-07-01,2022-08-31,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1218,0.34,Mixed positive,0 to 0.49
CRM-1503100,2022,3,2022-07-01,2022-09-26,9.0,4.0,Once a Day,4.0,4.0,I don't use it often,1219,0.0,Neutral,0 to 0.49
CRM-1503100,2022,3,2022-07-01,2022-09-26,8.0,4.0,Once a Day,4.0,3.0,I don't use it often,1220,0.0,Neutral,0 to 0.49
CRM-1460750,2022,1,2022-01-01,2022-02-01,8.0,5.0,Once a Week,4.0,5.0,"I can pull all the numbers, but don't understand them",1221,0.0,Neutral,0 to 0.49
CRM-1460750,2022,2,2022-04-01,2022-06-28,9.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1222,0.34,Mixed positive,0 to 0.49
CRM-1460750,2022,3,2022-07-01,2022-09-19,10.0,4.0,Once a Week,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1223,0.0,Neutral,0 to 0.49
CRM-1454600,2022,3,2022-07-01,2022-09-26,4.0,2.0,Once a Day,2.0,3.0,I tried but could not find everything I need,1224,0.0,Neutral,0 to 0.49
CRM-1454600,2022,1,2022-01-01,2022-02-01,7.0,5.0,Once a Day,4.0,4.0,I don't use it often,1225,0.0,Neutral,0 to 0.49
CRM-1454600,2022,2,2022-04-01,2022-04-19,5.0,3.0,Once a Day,2.0,3.0,I tried but could not find everything I need,1226,0.0,Neutral,0 to 0.49
CRM-1500000,2022,1,2022-01-01,2022-03-01,6.0,2.0,Once a Day,3.0,2.0,"I can pull all the numbers, but don't understand them",1227,0.0,Neutral,0 to 0.49
CRM-1500000,2022,1,2022-01-01,2022-03-21,6.0,2.0,Once a Day,3.0,2.0,"I can pull all the numbers, but don't understand them",1228,0.0,Neutral,0 to 0.49
CRM-1479350,2022,2,2022-04-01,2022-05-19,4.0,3.0,Once a Week,3.0,3.0,I tried but could not find everything I need,1229,0.0,Neutral,0 to 0.49
CRM-1479350,2022,3,2022-07-01,2022-09-06,6.0,3.0,Once a Week,3.0,3.0,"I can pull all the numbers, but don't understand them",1230,0.0,Neutral,0 to 0.49
CRM-1479350,2022,1,2022-01-01,2022-03-21,7.0,3.0,Once a Week,4.0,5.0,"I can pull all the numbers, but don't understand them",1231,0.0,Neutral,0 to 0.49
CRM-1479350,2022,3,2022-07-01,2022-08-31,9.0,4.0,Once a Week,4.0,4.0,I don't use it often,1232,0.0,Neutral,0 to 0.49
CRM-795950,2022,2,2022-04-01,2022-06-29,8.0,4.0,Once a Week,4.0,4.0,I don't use it often,1233,0.0,Neutral,0 to 0.49
CRM-1446100,2022,2,2022-04-01,2022-06-21,8.0,4.0,Once a Week,4.0,4.0,I don't use it often,1234,0.0,Neutral,0 to 0.49
CRM-257050,2022,2,2022-04-01,2022-06-25,9.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1235,0.0,Neutral,0 to 0.49
CRM-257050,2022,2,2022-04-01,2022-06-23,9.0,5.0,Once a Month,5.0,4.0,I am able to report everything easily,1236,0.34,Mixed positive,0 to 0.49
CRM-257050,2022,3,2022-07-01,2022-09-20,9.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,1237,0.34,Mixed positive,0 to 0.49
CRM-257050,2022,1,2022-01-01,2022-03-31,7.0,3.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1238,0.0,Neutral,0 to 0.49
CRM-257050,2022,2,2022-04-01,2022-06-24,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1239,0.0,Neutral,0 to 0.49
CRM-257050,2022,3,2022-07-01,2022-09-01,8.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1240,0.0,Neutral,0 to 0.49
CRM-1503350,2022,1,2022-01-01,2022-03-25,5.0,2.0,Once a Month,2.0,2.0,I don't use it often,1241,0.0,Neutral,0 to 0.49
CRM-1480750,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Day,5.0,5.0,I don't use it often,1242,0.0,Neutral,0 to 0.49
CRM-1480750,2022,2,2022-04-01,2022-05-26,10.0,4.0,Once a Day,5.0,4.0,I tried but could not find everything I need,1243,0.0,Neutral,0 to 0.49
CRM-1480750,2022,3,2022-07-01,2022-09-06,9.0,5.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1244,0.0,Neutral,0 to 0.49
CRM-1480750,2022,2,2022-04-01,2022-06-10,9.0,5.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1245,0.0,Neutral,0 to 0.49
CRM-1497300,2022,1,2022-01-01,2022-03-28,7.0,4.0,Once a Day,4.0,4.0,"I can pull all the numbers, but don't understand them",1246,0.0,Neutral,0 to 0.49
CRM-1497300,2022,1,2022-01-01,2022-03-23,9.0,4.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1247,0.0,Neutral,0 to 0.49
CRM-1497300,2022,3,2022-07-01,2022-09-23,10.0,5.0,Once a Day,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1248,0.0,Neutral,0 to 0.49
CRM-1497300,2022,1,2022-01-01,2022-03-28,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1249,0.34,Mixed positive,0 to 0.49
CRM-1497300,2022,3,2022-07-01,2022-09-05,9.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,1250,0.34,Mixed positive,0 to 0.49
CRM-1317050,2022,2,2022-04-01,2022-06-14,8.0,4.0,Once a Day,5.0,5.0,I am able to report everything easily,1251,0.34,Mixed positive,0 to 0.49
CRM-1317050,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1252,0.34,Mixed positive,0 to 0.49
CRM-1317050,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1253,0.34,Mixed positive,0 to 0.49
CRM-1317050,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Week,4.0,0.0,I tried but could not find everything I need,1254,0.0,Neutral,0 to 0.49
CRM-1317050,2022,1,2022-01-01,2022-03-21,9.0,4.0,Once a Week,4.0,0.0,I tried but could not find everything I need,1255,0.0,Neutral,0 to 0.49
CRM-1317050,2022,3,2022-07-01,2022-09-05,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1256,0.34,Mixed positive,0 to 0.49
CRM-1317050,2022,2,2022-04-01,2022-06-23,7.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1257,0.0,Neutral,0 to 0.49
CRM-1317050,2022,3,2022-07-01,2022-09-18,7.0,4.0,Once a Day,3.0,3.0,I tried but could not find everything I need,1258,0.0,Neutral,0 to 0.49
CRM-222250,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Month,5.0,5.0,I don't use it often,1259,0.0,Neutral,0 to 0.49
CRM-222250,2022,3,2022-07-01,2022-09-07,8.0,4.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1260,0.0,Neutral,0 to 0.49
CRM-222250,2022,3,2022-07-01,2022-09-13,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1261,0.0,Neutral,0 to 0.49
CRM-950450,2022,1,2022-01-01,2022-03-31,10.0,5.0,Once a Month,5.0,5.0,I don't use it often,1262,0.0,Neutral,0 to 0.49
CRM-950450,2022,3,2022-07-01,2022-08-15,8.0,3.0,Once a Month,4.0,4.0,I don't use it often,1263,0.0,Neutral,0 to 0.49
CRM-950450,2022,2,2022-04-01,2022-06-22,9.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,1264,0.34,Mixed positive,0 to 0.49
CRM-950450,2022,3,2022-07-01,2022-08-15,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1265,0.34,Mixed positive,0 to 0.49
CRM-1435500,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Week,5.0,5.0,I don't use it often,1266,0.0,Neutral,0 to 0.49
CRM-1435500,2022,2,2022-04-01,2022-06-29,10.0,5.0,Once a Month,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1267,0.0,Neutral,0 to 0.49
CRM-1435500,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Month,5.0,5.0,I tried but could not find everything I need,1268,0.0,Neutral,0 to 0.49
CRM-1435500,2022,2,2022-04-01,2022-06-15,10.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1269,0.0,Neutral,0 to 0.49
CRM-1435500,2022,3,2022-07-01,2022-09-28,10.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,1270,0.0,Neutral,0 to 0.49
CRM-1335000,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1271,0.34,Mixed positive,0 to 0.49
CRM-1335000,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1272,0.34,Mixed positive,0 to 0.49
CRM-1335000,2022,2,2022-04-01,2022-06-27,8.0,4.0,Once a Week,3.0,3.0,I need someone from Insider team to provide me the report from the panel,1273,0.0,Neutral,0 to 0.49
CRM-1444350,2022,1,2022-01-01,2022-02-01,7.0,4.0,Once a Month,4.0,3.0,"I can pull all the numbers, but don't understand them",1274,0.0,Neutral,0 to 0.49
CRM-1444350,2022,2,2022-04-01,2022-06-14,7.0,4.0,Once a Month,4.0,3.0,I don't use it often,1275,0.0,Neutral,0 to 0.49
CRM-1444350,2022,3,2022-07-01,2022-09-02,8.0,4.0,Once a Month,5.0,3.0,I don't use it often,1276,0.0,Neutral,0 to 0.49
CRM-1444350,2022,1,2022-01-01,2022-02-01,7.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1277,0.34,Mixed positive,0 to 0.49
CRM-1444350,2022,2,2022-04-01,2022-04-18,7.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1278,0.34,Mixed positive,0 to 0.49
CRM-1444350,2022,3,2022-07-01,2022-07-06,7.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1279,0.34,Mixed positive,0 to 0.49
CRM-1444350,2022,3,2022-07-01,2022-08-09,7.0,4.0,Once a Week,4.0,3.0,I am able to report everything easily,1280,0.34,Mixed positive,0 to 0.49
CRM-1444350,2022,3,2022-07-01,2022-09-06,7.0,4.0,Once a Week,3.0,3.0,I am able to report everything easily,1281,0.34,Mixed positive,0 to 0.49
CRM-434600,2022,2,2022-04-01,2022-06-23,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,1282,0.34,Mixed positive,0 to 0.49
CRM-434600,2022,1,2022-01-01,2022-03-30,9.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,1283,0.34,Mixed positive,0 to 0.49
CRM-434600,2022,2,2022-04-01,2022-06-23,9.0,5.0,Once a Day,4.0,5.0,I am able to report everything easily,1284,0.34,Mixed positive,0 to 0.49
CRM-434600,2022,3,2022-07-01,2022-08-30,9.0,5.0,Once a Day,4.0,5.0,I am able to report everything easily,1285,0.34,Mixed positive,0 to 0.49
CRM-434600,2022,1,2022-01-01,2022-03-31,3.0,2.0,Once a Day,2.0,4.0,I am able to report everything easily,1286,0.34,Mixed positive,0 to 0.49
CRM-434600,2022,1,2022-01-01,2022-03-23,8.0,4.0,Once a Week,3.0,3.0,I tried but could not find everything I need,1287,0.0,Neutral,0 to 0.49
CRM-1499950,2022,2,2022-04-01,2022-06-16,6.0,4.0,Once a Week,3.0,4.0,I am able to report everything easily,1288,0.34,Mixed positive,0 to 0.49
CRM-1499950,2022,1,2022-01-01,2022-03-21,6.0,3.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1289,0.0,Neutral,0 to 0.49
CRM-1499950,2022,2,2022-04-01,2022-05-31,6.0,3.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1290,0.0,Neutral,0 to 0.49
CRM-1513100,2022,1,2022-01-01,2022-02-01,5.0,5.0,Once a Week,2.0,2.0,I need someone from Insider team to provide me the report from the panel,1291,0.0,Neutral,0 to 0.49
CRM-1513100,2022,2,2022-04-01,2022-05-18,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1292,0.34,Mixed positive,0 to 0.49
CRM-160500,2022,1,2022-01-01,2022-02-01,7.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1293,0.0,Neutral,0 to 0.49
CRM-1454750,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1294,0.34,Mixed positive,0 to 0.49
CRM-1454750,2022,2,2022-04-01,2022-06-06,10.0,5.0,Once a Month,5.0,5.0,I am able to report everything easily,1295,0.34,Mixed positive,0 to 0.49
